Date,Visitor,G,Home,G,,Att.,LOG,Notes
3/8/2018,Montreal Canadiens,0,Florida Panthers,5,,14901,2:43,
3/8/2018,Washington Capitals,1,Los Angeles Kings,3,,18230,2:29,
3/8/2018,Winnipeg Jets,3,New Jersey Devils,2,,14023,2:33,
3/8/2018,Anaheim Ducks,2,Nashville Predators,4,,17475,2:25,
3/8/2018,Buffalo Sabres,4,Ottawa Senators,3,SO,13377,2:38,
3/8/2018,St. Louis Blues,0,San Jose Sharks,2,,17400,2:20,
3/8/2018,New York Rangers,3,Tampa Bay Lightning,5,,19092,2:36,
3/9/2018,Detroit Red Wings,2,Columbus Blue Jackets,3,,17284,2:23,
3/9/2018,Anaheim Ducks,1,Dallas Stars,2,,18532,2:29,
3/9/2018,Calgary Flames,2,Ottawa Senators,1,,14498,2:29,
3/9/2018,Minnesota Wild,5,Vancouver Canucks,2,,17918,2:28,
3/10/2018,Chicago Blackhawks,4,Boston Bruins,7,,17565,2:33,
3/10/2018,Vegas Golden Knights,2,Buffalo Sabres,1,SO,19070,2:41,
3/10/2018,Arizona Coyotes,2,Colorado Avalanche,5,,17127,2:37,
3/10/2018,Minnesota Wild,1,Edmonton Oilers,4,,18347,2:22,
3/10/2018,New York Rangers,3,Florida Panthers,4,SO,16712,2:44,
3/10/2018,St. Louis Blues,7,Los Angeles Kings,2,,18230,2:34,
3/10/2018,New Jersey Devils,3,Nashville Predators,2,SO,17545,2:51,
3/10/2018,Winnipeg Jets,1,Philadelphia Flyers,2,,19929,2:23,
3/10/2018,Washington Capitals,2,San Jose Sharks,0,,17562,2:17,
3/10/2018,Montreal Canadiens,2,Tampa Bay Lightning,3,SO,19092,2:46,
3/10/2018,Pittsburgh Penguins,2,Toronto Maple Leafs,5,,19504,2:41,
3/11/2018,Vancouver Canucks,0,Arizona Coyotes,1,,11697,2:22,
3/11/2018,New York Islanders,5,Calgary Flames,2,,19108,2:37,
3/11/2018,Boston Bruins,1,Chicago Blackhawks,3,,21819,2:27,
3/11/2018,Dallas Stars,1,Pittsburgh Penguins,3,,18637,2:29,
3/12/2018,St. Louis Blues,4,Anaheim Ducks,2,,16312,2:16,
3/12/2018,Montreal Canadiens,2,Columbus Blue Jackets,5,,15864,2:25,
3/12/2018,Ottawa Senators,5,Florida Panthers,3,,11585,2:42,
3/12/2018,Vancouver Canucks,0,Los Angeles Kings,3,,18230,2:28,
3/12/2018,Carolina Hurricanes,3,New York Rangers,6,,17679,2:35,
3/12/2018,Vegas Golden Knights,3,Philadelphia Flyers,2,,19723,2:28,
3/12/2018,Detroit Red Wings,3,San Jose Sharks,5,,17199,2:25,
3/12/2018,Winnipeg Jets,2,Washington Capitals,3,OT,18506,2:43,
3/13/2018,Los Angeles Kings,3,Arizona Coyotes,4,SO,11346,2:52,
3/13/2018,Boston Bruins,6,Carolina Hurricanes,4,,13081,2:40,
3/13/2018,Edmonton Oilers,0,Calgary Flames,1,,19289,2:23,
3/13/2018,Colorado Avalanche,5,Minnesota Wild,1,,19171,2:32,
3/13/2018,Dallas Stars,2,Montreal Canadiens,4,,21302,2:40,
3/13/2018,Winnipeg Jets,1,Nashville Predators,3,,17534,2:47,
3/13/2018,Ottawa Senators,7,Tampa Bay Lightning,4,,19092,2:36,
3/14/2018,Vancouver Canucks,0,Anaheim Ducks,3,,16561,2:26,
3/14/2018,San Jose Sharks,4,Edmonton Oilers,3,OT,18347,2:36,
3/14/2018,Pittsburgh Penguins,3,New York Rangers,4,OT,17379,2:30,
3/14/2018,Dallas Stars,5,Toronto Maple Leafs,6,SO,18918,2:50,
3/14/2018,New Jersey Devils,8,Vegas Golden Knights,3,,18420,2:32,
3/15/2018,Nashville Predators,3,Arizona Coyotes,2,,14527,2:31,
3/15/2018,Toronto Maple Leafs,5,Buffalo Sabres,2,,19070,2:30,
3/15/2018,Boston Bruins,0,Florida Panthers,3,,16067,2:35,
3/15/2018,Detroit Red Wings,1,Los Angeles Kings,4,,18230,2:29,
3/15/2018,Pittsburgh Penguins,5,Montreal Canadiens,3,,21302,2:27,
3/15/2018,Washington Capitals,7,New York Islanders,3,,10740,2:27,
3/15/2018,Columbus Blue Jackets,5,Philadelphia Flyers,3,,19354,2:24,
3/15/2018,Colorado Avalanche,4,St. Louis Blues,1,,18885,2:22,
3/15/2018,Chicago Blackhawks,2,Winnipeg Jets,6,,15321,2:29,
3/16/2018,Detroit Red Wings,2,Anaheim Ducks,4,,17243,2:40,
3/16/2018,San Jose Sharks,7,Calgary Flames,4,,19196,2:35,
3/16/2018,Nashville Predators,4,Colorado Avalanche,2,,17273,2:25,
3/16/2018,Dallas Stars,2,Ottawa Senators,3,OT,15842,2:35,
3/16/2018,Minnesota Wild,4,Vegas Golden Knights,2,,18295,2:25,
3/16/2018,New York Islanders,3,Washington Capitals,6,,18506,2:40,
3/17/2018,Minnesota Wild,3,Arizona Coyotes,1,,13735,2:25,
3/17/2018,Chicago Blackhawks,3,Buffalo Sabres,5,,19070,2:30,
3/17/2018,Philadelphia Flyers,4,Carolina Hurricanes,2,,14805,2:22,
3/17/2018,Ottawa Senators,1,Columbus Blue Jackets,2,,17612,2:21,
3/17/2018,Edmonton Oilers,4,Florida Panthers,2,,14192,2:29,
3/17/2018,New Jersey Devils,3,Los Angeles Kings,0,,18230,2:33,
3/17/2018,New York Rangers,3,St. Louis Blues,4,OT,18975,2:36,
3/17/2018,Boston Bruins,3,Tampa Bay Lightning,0,,19092,2:22,
3/17/2018,Montreal Canadiens,0,Toronto Maple Leafs,4,,19364,2:33,
3/17/2018,San Jose Sharks,5,Vancouver Canucks,3,,18332,2:32,
3/18/2018,New Jersey Devils,2,Anaheim Ducks,4,,16401,2:34,
3/18/2018,St. Louis Blues,5,Chicago Blackhawks,4,OT,21687,2:43,
3/18/2018,Detroit Red Wings,1,Colorado Avalanche,5,,18032,2:30,
3/18/2018,Carolina Hurricanes,4,New York Islanders,3,,10688,2:29,
3/18/2018,Washington Capitals,3,Philadelphia Flyers,6,,19687,2:31,
3/18/2018,Edmonton Oilers,1,Tampa Bay Lightning,3,,19092,2:23,
3/18/2018,Calgary Flames,0,Vegas Golden Knights,4,,18075,2:28,
3/18/2018,Dallas Stars,2,Winnipeg Jets,4,,15321,2:31,
3/19/2018,Calgary Flames,2,Arizona Coyotes,5,,13288,2:30,
3/19/2018,Columbus Blue Jackets,5,Boston Bruins,4,OT,17565,2:34,
3/19/2018,Nashville Predators,4,Buffalo Sabres,0,,17507,2:24,
3/19/2018,Los Angeles Kings,4,Minnesota Wild,3,OT,19081,2:36,
3/19/2018,Florida Panthers,2,Montreal Canadiens,0,,21302,2:31,
3/20/2018,Edmonton Oilers,7,Carolina Hurricanes,3,,10554,2:16,
3/20/2018,Colorado Avalanche,5,Chicago Blackhawks,1,,21633,2:32,
3/20/2018,Philadelphia Flyers,4,Detroit Red Wings,5,SO,19515,2:44,at Little Caesars Arena (Detroit MI)
3/20/2018,Pittsburgh Penguins,1,New York Islanders,4,,10442,2:30,
3/20/2018,Columbus Blue Jackets,5,New York Rangers,3,,17194,2:28,
3/20/2018,Florida Panthers,7,Ottawa Senators,2,,14434,2:39,
3/20/2018,New Jersey Devils,2,San Jose Sharks,6,,17209,2:31,
3/20/2018,Toronto Maple Leafs,3,Tampa Bay Lightning,4,,19092,2:28,
3/20/2018,Vancouver Canucks,1,Vegas Golden Knights,4,,18214,2:26,
3/20/2018,Los Angeles Kings,1,Winnipeg Jets,2,OT,15321,2:29,
3/20/2018,Dallas Stars,3,Washington Capitals,4,,18506,2:38,
3/21/2018,Arizona Coyotes,4,Buffalo Sabres,1,,17029,2:32,
3/21/2018,Anaheim Ducks,4,Calgary Flames,0,,19059,2:23,
3/21/2018,Montreal Canadiens,3,Pittsburgh Penguins,5,,18574,2:37,
3/21/2018,Boston Bruins,1,St. Louis Blues,2,OT,18423,2:26,
3/22/2018,Arizona Coyotes,5,Carolina Hurricanes,6,,10535,2:37,
3/22/2018,Florida Panthers,0,Columbus Blue Jackets,4,,16919,2:31,
3/22/2018,Vancouver Canucks,5,Chicago Blackhawks,2,,21526,2:26,
3/22/2018,Los Angeles Kings,7,Colorado Avalanche,1,,17071,2:26,
3/22/2018,Washington Capitals,1,Detroit Red Wings,0,,19515,2:31,at Little Caesars Arena (Detroit MI)
3/22/2018,Toronto Maple Leafs,5,Nashville Predators,2,,17550,2:33,
3/22/2018,Tampa Bay Lightning,7,New York Islanders,6,,10354,2:33,
3/22/2018,Edmonton Oilers,6,Ottawa Senators,2,,16538,2:28,
3/22/2018,New York Rangers,3,Philadelphia Flyers,4,,19584,2:26,
3/22/2018,Vegas Golden Knights,1,San Jose Sharks,2,OT,17562,2:29,
3/23/2018,Montreal Canadiens,3,Buffalo Sabres,0,,18594,2:21,
3/23/2018,Boston Bruins,3,Dallas Stars,2,,18532,2:34,
3/23/2018,New Jersey Devils,4,Pittsburgh Penguins,3,OT,18658,2:39,
3/23/2018,Vancouver Canucks,1,St. Louis Blues,4,,17724,2:30,
3/23/2018,Anaheim Ducks,2,Winnipeg Jets,3,OT,15321,2:34,
3/24/2018,St. Louis Blues,2,Columbus Blue Jackets,1,,19080,2:26,
3/24/2018,Vegas Golden Knights,1,Colorado Avalanche,2,SO,18042,2:38,
3/24/2018,Los Angeles Kings,2,Edmonton Oilers,3,,18347,2:16,
3/24/2018,Arizona Coyotes,2,Florida Panthers,4,,14905,2:33,
3/24/2018,Nashville Predators,1,Minnesota Wild,4,,19303,2:31,
3/24/2018,Washington Capitals,6,Montreal Canadiens,4,,21302,2:37,
3/24/2018,Tampa Bay Lightning,1,New Jersey Devils,2,,16514,2:33,
3/24/2018,Chicago Blackhawks,3,New York Islanders,1,,13091,2:14,
3/24/2018,Buffalo Sabres,1,New York Rangers,5,,18006,2:24,
3/24/2018,Carolina Hurricanes,5,Ottawa Senators,2,,16555,2:28,
3/24/2018,Calgary Flames,1,San Jose Sharks,5,,17562,2:33,
3/24/2018,Detroit Red Wings,3,Toronto Maple Leafs,4,,19154,2:43,
3/25/2018,Vancouver Canucks,4,Dallas Stars,1,,18112,2:22,
3/25/2018,Anaheim Ducks,5,Edmonton Oilers,4,OT,18347,2:30,
3/25/2018,Boston Bruins,2,Minnesota Wild,1,OT,19183,2:33,
3/25/2018,Philadelphia Flyers,4,Pittsburgh Penguins,5,OT,18655,2:27,
3/25/2018,Nashville Predators,4,Winnipeg Jets,5,SO,15321,2:56,
3/26/2018,Ottawa Senators,1,Carolina Hurricanes,4,,10817,2:15,
3/26/2018,San Jose Sharks,4,Chicago Blackhawks,3,SO,21712,2:37,
3/26/2018,Calgary Flames,0,Los Angeles Kings,3,,18230,2:31,
3/26/2018,Detroit Red Wings,2,Montreal Canadiens,4,,21302,2:30,
3/26/2018,Florida Panthers,3,New York Islanders,0,,10951,2:45,
3/26/2018,Washington Capitals,4,New York Rangers,2,,18006,2:26,
3/26/2018,Arizona Coyotes,4,Tampa Bay Lightning,1,,19092,2:31,
3/26/2018,Buffalo Sabres,3,Toronto Maple Leafs,2,,19108,2:23,
3/26/2018,Colorado Avalanche,1,Vegas Golden Knights,4,,18326,2:27,
3/27/2018,Philadelphia Flyers,2,Dallas Stars,3,OT,17247,2:36,
3/27/2018,Pittsburgh Penguins,2,Detroit Red Wings,5,,19515,2:29,at Little Caesars Arena (Detroit MI)
3/27/2018,Columbus Blue Jackets,7,Edmonton Oilers,3,,18347,2:33,
3/27/2018,Carolina Hurricanes,3,New Jersey Devils,4,,15521,2:33,
3/27/2018,Minnesota Wild,1,Nashville Predators,2,SO,17424,2:47,
3/27/2018,New York Islanders,4,Ottawa Senators,3,,15284,2:26,
3/27/2018,San Jose Sharks,2,St. Louis Blues,3,OT,18947,2:29,
3/27/2018,Anaheim Ducks,1,Vancouver Canucks,4,,18405,2:22,
3/27/2018,Boston Bruins,4,Winnipeg Jets,5,SO,15321,3:16,
3/28/2018,Philadelphia Flyers,2,Colorado Avalanche,1,,16320,2:17,
3/28/2018,Florida Panthers,3,Toronto Maple Leafs,4,,18893,2:34,
3/28/2018,Arizona Coyotes,3,Vegas Golden Knights,2,,18121,2:28,
3/28/2018,New York Rangers,2,Washington Capitals,3,OT,18506,2:37,
3/29/2018,Tampa Bay Lightning,2,Boston Bruins,4,,17565,2:50,
3/29/2018,Detroit Red Wings,6,Buffalo Sabres,3,,18493,2:33,
3/29/2018,Columbus Blue Jackets,5,Calgary Flames,1,,18967,2:26,
3/29/2018,Winnipeg Jets,2,Chicago Blackhawks,6,,21839,2:24,
3/29/2018,Arizona Coyotes,2,Los Angeles Kings,4,,18230,2:29,
3/29/2018,Dallas Stars,2,Minnesota Wild,5,,19350,2:49,
3/29/2018,Pittsburgh Penguins,4,New Jersey Devils,3,OT,16514,2:34,
3/29/2018,San Jose Sharks,3,Nashville Predators,5,,17543,2:41,
3/29/2018,Florida Panthers,2,Ottawa Senators,3,OT,15095,2:33,
3/29/2018,Edmonton Oilers,1,Vancouver Canucks,2,,17883,2:20,
3/30/2018,Los Angeles Kings,1,Anaheim Ducks,2,OT,17473,2:32,
3/30/2018,Chicago Blackhawks,0,Colorado Avalanche,5,,17985,2:25,
3/30/2018,Toronto Maple Leafs,5,New York Islanders,4,,13018,2:29,
3/30/2018,Tampa Bay Lightning,7,New York Rangers,3,,18006,2:43,
3/30/2018,St. Louis Blues,3,Vegas Golden Knights,4,OT,18191,2:30,
3/30/2018,Carolina Hurricanes,4,Washington Capitals,1,,18506,2:22,
3/31/2018,St. Louis Blues,0,Arizona Coyotes,6,,17380,2:39,
3/31/2018,Florida Panthers,1,Boston Bruins,5,,17565,2:43,
3/31/2018,New York Rangers,2,Carolina Hurricanes,1,,14993,2:28,
3/31/2018,Edmonton Oilers,2,Calgary Flames,3,,19289,2:33,
3/31/2018,Minnesota Wild,1,Dallas Stars,4,,18532,2:32,
3/31/2018,Ottawa Senators,0,Detroit Red Wings,2,,19515,2:31,at Little Caesars Arena (Detroit MI)
3/31/2018,New York Islanders,3,New Jersey Devils,4,,16514,2:36,
3/31/2018,Buffalo Sabres,7,Nashville Predators,4,,17551,2:38,
3/31/2018,Montreal Canadiens,2,Pittsburgh Penguins,5,,18636,2:26,
3/31/2018,Winnipeg Jets,3,Toronto Maple Leafs,1,,19101,2:31,
3/31/2018,Columbus Blue Jackets,4,Vancouver Canucks,5,OT,18865,2:32,
3/31/2018,San Jose Sharks,2,Vegas Golden Knights,3,,18458,2:38,
4/1/2018,Colorado Avalanche,3,Anaheim Ducks,4,OT,17054,2:41,
4/1/2018,New Jersey Devils,2,Montreal Canadiens,1,,21302,2:34,
4/1/2018,Boston Bruins,3,Philadelphia Flyers,4,OT,19904,2:29,
4/1/2018,Washington Capitals,3,Pittsburgh Penguins,1,,18639,2:39,
4/1/2018,Nashville Predators,4,Tampa Bay Lightning,1,,19092,2:24,
4/2/2018,Carolina Hurricanes,2,Florida Panthers,3,,10619,2:22,
4/2/2018,Colorado Avalanche,1,Los Angeles Kings,3,,18230,2:29,
4/2/2018,Edmonton Oilers,0,Minnesota Wild,3,,19189,2:26,
4/2/2018,Winnipeg Jets,6,Ottawa Senators,5,,17122,2:42,
4/2/2018,Washington Capitals,4,St. Louis Blues,2,,18841,2:30,
4/2/2018,Buffalo Sabres,2,Toronto Maple Leafs,5,,18846,2:32,
4/3/2018,Detroit Red Wings,4,Columbus Blue Jackets,5,OT,18477,2:42,
4/3/2018,Arizona Coyotes,4,Calgary Flames,1,,18677,2:34,
4/3/2018,Nashville Predators,1,Florida Panthers,2,,12147,2:42,
4/3/2018,Winnipeg Jets,5,Montreal Canadiens,4,OT,21302,2:38,
4/3/2018,New York Rangers,2,New Jersey Devils,5,,16514,2:32,
4/3/2018,Philadelphia Flyers,4,New York Islanders,5,,11951,2:32,
4/3/2018,Dallas Stars,4,San Jose Sharks,2,,17451,2:24,
4/3/2018,Boston Bruins,0,Tampa Bay Lightning,4,,19092,2:30,
4/3/2018,Vegas Golden Knights,5,Vancouver Canucks,4,SO,18865,2:51,
4/4/2018,Minnesota Wild,1,Anaheim Ducks,3,,17495,2:25,
4/4/2018,Ottawa Senators,4,Buffalo Sabres,2,,18919,2:26,
4/4/2018,Chicago Blackhawks,4,St. Louis Blues,3,,18935,2:31,
4/5/2018,Pittsburgh Penguins,5,Columbus Blue Jackets,4,OT,19157,2:38,
4/5/2018,Montreal Canadiens,4,Detroit Red Wings,3,,19515,2:27,at Little Caesars Arena (Detroit MI)
4/5/2018,Vegas Golden Knights,3,Edmonton Oilers,4,,18347,2:20,
4/5/2018,Boston Bruins,2,Florida Panthers,3,,14860,2:34,
4/5/2018,Minnesota Wild,4,Los Angeles Kings,5,OT,18230,2:41,
4/5/2018,Toronto Maple Leafs,1,New Jersey Devils,2,,16514,2:29,
4/5/2018,New York Rangers,1,New York Islanders,2,,14152,2:16,
4/5/2018,Carolina Hurricanes,3,Philadelphia Flyers,4,,20001,2:28,
4/5/2018,Colorado Avalanche,2,San Jose Sharks,4,,17497,2:23,
4/5/2018,Arizona Coyotes,3,Vancouver Canucks,4,OT,18865,2:30,
4/5/2018,Calgary Flames,1,Winnipeg Jets,2,,15321,2:23,
4/5/2018,Nashville Predators,4,Washington Capitals,3,,18506,2:37,
4/6/2018,Dallas Stars,3,Anaheim Ducks,5,,17355,2:24,
4/6/2018,St. Louis Blues,4,Chicago Blackhawks,1,,22218,2:24,
4/6/2018,Ottawa Senators,0,Pittsburgh Penguins,4,,18633,2:26,
4/6/2018,Buffalo Sabres,5,Tampa Bay Lightning,7,,19092,2:26,
4/7/2018,Anaheim Ducks,3,Arizona Coyotes,0,,17382,2:26,
4/7/2018,Ottawa Senators,2,Boston Bruins,5,,17565,2:27,
4/7/2018,Tampa Bay Lightning,2,Carolina Hurricanes,3,OT,15402,2:40,
4/7/2018,Vegas Golden Knights,1,Calgary Flames,7,,19289,2:30,
4/7/2018,St. Louis Blues,2,Colorado Avalanche,5,,18087,2:52,
4/7/2018,New York Islanders,4,Detroit Red Wings,3,OT,19515,2:28,at Little Caesars Arena (Detroit MI)
4/7/2018,Vancouver Canucks,2,Edmonton Oilers,3,SO,18347,2:44,
4/7/2018,Buffalo Sabres,3,Florida Panthers,4,,16254,2:33,
4/7/2018,Dallas Stars,4,Los Angeles Kings,2,,18230,2:25,
4/7/2018,Columbus Blue Jackets,2,Nashville Predators,4,,17594,2:28,
4/7/2018,New York Rangers,0,Philadelphia Flyers,5,,20028,2:22,
4/7/2018,Minnesota Wild,6,San Jose Sharks,3,,17562,2:23,
4/7/2018,Montreal Canadiens,2,Toronto Maple Leafs,4,,19525,2:34,
4/7/2018,Chicago Blackhawks,1,Winnipeg Jets,4,,15321,2:22,
4/7/2018,New Jersey Devils,3,Washington Capitals,5,,18506,2:24,
4/8/2018,Florida Panthers,4,Boston Bruins,2,,17565,2:30,
4/7/2018,Chicago Blackhawks,1,Winnipeg Jets,4,,15321,2:22,
4/7/2018,New Jersey Devils,3,Washington Capitals,5,,18506,2:24,
4/8/2018,Florida Panthers,4,Boston Bruins,2,,17565,2:30,
